1.035279 1.038461
1.024600 0.914553
0.905728 1.314829
0.966786 0.747663
0.328181 1.022823
1.096088 1.372830
0.756207 1.129309
1.163397 1.441438
1.152842 0.712377
1.362503 0.683823
0.519159 1.058818
0.964863 1.394090
0.937450 0.718509
0.834233 1.338711
0.688211 1.754088
1.115864 1.180165
1.340234 0.821491
1.079507 1.256507
1.073696 1.735926
0.717192 0.520956
1.137296 3.162683
0.716686 3.321075
0.665830 2.889425
0.599770 3.002341
1.347888 2.692943
1.017333 2.855096
1.017936 2.990238
0.701636 3.363948
0.263029 3.130093
1.156486 3.465818
0.760853 3.513622
1.607832 3.050951
0.707474 3.047630
0.987092 3.685381
1.313121 2.799861
1.203954 3.203509
1.101515 2.719995
0.767119 3.309064
1.065819 3.071988
1.364273 3.095146
1.190810 4.649158
1.074402 5.274043
1.279468 5.066391
1.093582 4.843499
0.787542 4.488100
1.325327 4.921682
0.633331 5.133602
0.677555 4.817019
1.315943 5.250665
1.039247 4.556031
0.915429 5.345663
0.928596 5.008095
1.599736 4.797041
0.837107 4.748157
0.798899 4.854666
1.322648 5.187420
0.946746 5.146339
0.797592 4.897733
0.897827 5.021792
1.382839 4.836417
3.352885 0.846882
2.944706 1.485259
3.407994 1.191381
3.185771 1.245305
2.959903 1.380107
3.040038 1.008741
3.122652 1.367497
2.256363 1.199618
3.190272 1.470191
3.297997 0.769668
2.907416 1.041902
3.260095 1.074754
2.968055 0.384979
3.291664 0.797193
3.313218 1.235496
2.967707 1.144328
3.082275 1.175091
2.515775 0.850679
2.954935 0.439571
3.055853 1.231575
2.890726 3.611310
3.279334 3.149884
3.388991 2.979472
3.135552 3.110553
3.146112 2.928839
2.800111 2.414176
2.761914 2.965671
2.592033 3.170224
2.927298 3.277551
2.797937 3.320216
3.154231 2.625004
3.132193 3.408893
2.966162 3.275334
2.671941 2.757756
2.999213 3.113164
3.308304 2.869016
3.144102 2.934786
2.645813 3.039540
2.943130 3.643697
2.968800 2.518651
3.301615 5.422803
3.094198 5.056242
2.799217 5.425214
3.630185 4.723499
3.017473 4.420188
2.661479 4.515165
2.195139 5.071793
3.007310 4.602415
2.628529 4.800063
2.548992 5.122352
2.905368 4.785011
2.428124 4.957801
2.674405 5.044756
2.807274 4.738879
2.722613 4.872581
2.466265 5.157568
3.076963 5.194308
2.795131 4.921718
3.174820 5.076061
3.085186 5.199977
5.292898 0.752985
4.617337 1.421310
4.740656 1.788619
5.041068 1.015108
4.610514 1.024373
4.139953 0.859471
5.172838 0.918425
5.528847 0.559036
4.895151 0.711092
5.120574 0.926114
4.668232 0.326873
5.009775 0.988792
5.266969 1.095372
5.322138 1.162120
4.498690 1.120505
5.410281 1.283970
5.065731 1.672555
4.930657 0.890620
4.485205 0.679052
5.086615 0.959988
4.986548 2.926729
4.342664 3.544754
4.964718 2.843175
4.747375 3.439935
5.325750 2.624869
4.867481 3.103516
5.313279 2.178393
5.543114 3.038935
5.853484 2.691691
4.947365 3.442255
5.236696 3.297111
4.905485 3.123667
5.224596 2.974218
4.785149 3.100286
5.094592 3.229829
4.774254 2.518639
4.788967 3.276085
4.722389 2.589220
4.873630 3.147222
4.986043 2.596436
4.983576 4.535166
4.722530 5.156018
4.702393 5.394238
5.056338 4.504769
4.504831 5.258203
5.235747 5.215750
4.835047 4.993849
4.732048 4.743068
4.854551 5.379336
5.114456 5.205208
5.517325 4.984696
4.793323 5.387731
4.846025 5.354171
4.232242 4.256987
5.444555 5.032037
5.040596 5.400088
5.186131 5.079521
4.822456 4.631945
4.974658 4.866821
5.120516 4.917121
